id,name,group
14887,ZOLEDRONSAV FAIR-MED 5 mg/100 ml oldatos infúzió,oral
14888,ZOLEDRONSAV FRESENIUS KABI 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14889,ZOLEDRONSAV GENTHON 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14890,ZOLEDRONSAV GENTHON 5 mg/100 ml oldatos infúzió,oral
14891,ZOLEDRONSAV HELM AG 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14892,Zoledronsav Hospira 4 mg/100 ml oldatos infúzió,oral
14893,Zoledronsav Hospira 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14894,Zoledronsav Hospira 5 mg/100 ml oldatos infúzió,oral
14895,ZOLEDRONSAV PHARMACENTER 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14896,ZOLEDRONSAV POLPHARMA 4 mg por és oldószer oldatos infúzióhoz,oral
14897,ZOLEDRONSAV POLPHARMA 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14898,ZOLEDRONSAV RANBAXY 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14899,ZOLEDRONSAV RICHTER 4 mg/100 ml oldatos infúzió,oral
14900,ZOLEDRONSAV RICHTER 4 mg/5 ml  koncentrátum oldatos infúzióhoz,oral
14901,ZOLEDRONSAV SANDOZ 4 mg/100 ml oldatos infúzió,oral
14902,ZOLEDRONSAV SANDOZ 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14903,ZOLEDRONSAV SANDOZ 5 mg/100 ml oldatos infúzió,oral
14904,Zoledronsav Teva 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14905,Zoledronsav Teva Pharma 5 mg oldatos infúzió,oral
14906,ZOLEDRONSAV VIPHARM 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14907,ZOLEDRONSAV XELLIA 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14908,ZOLEDRONSAV-ZENTIVA 4 mg/100 ml oldatos infúzió,oral
14909,ZOLEDRONSAV-ZENTIVA 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14910,ZOLEDRONSAV-ZENTIVA 5 mg/100 ml oldatos infúzió,oral
14911,ZOLEP 10 mg filmtabletta,oral
14912,ZOLITRAT 1 mg filmtabletta,oral
14913,"ZOLMILES 2,5 mg filmtabletta",oral
14914,"ZOLMILES 2,5 mg szájban diszpergálódó tabletta",oral
14915,ZOLMILES 5 mg filmtabletta,oral
14916,ZOLMILES 5 mg szájban diszpergálódó tabletta,oral
14917,ZOLOFT 20 mg/ml koncentrátum belsőleges oldathoz,oral
14918,ZOLOFT 50 mg filmtabletta,oral
14919,ZOLPIDEM ORION 10 mg filmtabletta,oral
14920,ZOLPIDEM PFIZER  5 mg filmtabletta,oral
14921,ZOLPIDEM PFIZER 10 mg filmtabletta,oral
14922,ZOLPIDEM VITABALANS 10 mg filmtabletta,oral
14923,ZOLPIDEM-RATIOPHARM 10 mg filmtabletta,oral
14924,ZOLSANA  5 mg filmtabletta,oral
14925,ZOLSANA 10 mg filmtabletta,oral
14926,Zometa 4 mg por és oldószer oldatos infúzióhoz,oral
14927,Zometa 4 mg/100 ml oldatos infúzió,oral
14928,Zometa 4 mg/5 ml koncentrátum oldatos infúzióhoz,oral
14929,"ZOMIG 2,5 mg filmtabletta",oral
14930,Zonegran  25 mg kemény kapszula,oral
14931,Zonegran  50 mg kemény kapszula,oral
14932,Zonegran 100 mg kemény kapszula,oral
14933,"ZOPICLONE BRIL 3,75 mg filmtabletta",oral
14934,"ZOPICLONE BRIL 7,5 mg filmtabletta",oral
14935,"ZOPIGEN 3,75 mg filmtabletta",oral
14936,"ZOPIGEN 7,5 mg filmtabletta",oral
14937,"ZOPITIDIN 7,5 mg filmtabletta",oral
14938,ZOPRIDOXIN  5 mg szájban diszpergálódó tabletta,oral
14939,ZOPRIDOXIN 10 mg szájban diszpergálódó tabletta,oral
14940,ZOPRIDOXIN 15 mg szájban diszpergálódó tabletta,oral
14941,ZOPRIDOXIN 20 mg szájban diszpergálódó tabletta,oral
14942,ZORTILA 4 mg/100 ml oldatos infúzió,oral
14943,ZORTILA 4 mg/5 ml  koncentrátum oldatos infúzióhoz,oral
14944,ZOVIRAX 40 mg/ml belsőleges szuszpenzió,oral
14945,ZOVIRAX ajakherpesz krém,oral
14946,ZULBEX 10 mg gyomornedv-ellenálló tabletta,oral
14947,ZULBEX 20 mg gyomornedv-ellenálló tabletta,oral
14948,ZULFIJA 75 mikrogramm/20 mikrogramm bevont tabletta,oral
14949,ZULFIJA 75 mikrogramm/30 mikrogramm bevont tabletta,oral
14950,Zyllt 75 mg filmtabletta,oral
14951,ZYLORAM 20 mg filmtabletta,oral
14952,ZYLORAM 40 mg filmtabletta,oral
14953,"ZYMAFLUOR 0,25 mg bukkális tabletta",oral
14954,ZYNZOL 1 mg filmtabletta,oral
14955,Zyprexa 10 mg bevont tabletta,oral
14956,Zyprexa 15 mg bevont tabletta,oral
14957,"Zyprexa 2,5 mg bevont tabletta",oral
14958,Zyprexa 20 mg bevont tabletta,oral
14959,Zyprexa 5 mg bevont tabletta,oral
14960,"Zyprexa 7,5 mg bevont tabletta",oral
14961,Zyprexa Velotab  5 mg szájban diszpergálódó tabletta,oral
14962,Zyprexa Velotab 10 mg szájban diszpergálódó tabletta,oral
14963,Zyprexa Velotab 15 mg szájban diszpergálódó tabletta,oral
14964,Zyprexa Velotab 20 mg szájban diszpergálódó tabletta,oral
14965,ZYRTEC 10 mg filmtabletta,oral
14966,ZYRTEC 10 mg/ml belsőleges oldatos cseppek,oral
14967,ZYRTEC START 10 mg filmtabletta,oral
14968,ZYRTEC-D 5 mg/120 mg filmtabletta,oral
14969,ZYRTEC-D filmtabletta,oral
14970,Zytiga 250 mg tabletta,oral
14971,"ZYTOBAKT 2 g/0,25 g por oldatos infúzióhoz",oral
14972,"ZYTOBAKT 4 g/0,5 g por oldatos infúzióhoz",oral
14973,AFREZZA-INSULIN RECOMBINANT HUMAN,insulin_en
14974,APIDRA-INSULIN GLULISINE RECOMBINANT,insulin_en
14975,APIDRA SOLOSTAR-INSULIN GLULISINE RECOMBINANT,insulin_en
14976,BASAGLAR-INSULIN GLARGINE,insulin_en
14977,EXUBERA-INSULIN RECOMBINANT HUMAN,insulin_en
14978,HUMALOG-INSULIN LISPRO RECOMBINANT,insulin_en
14979,HUMALOG KWIKPEN-INSULIN LISPRO RECOMBINANT,insulin_en
14980,HUMALOG MIX 50/50-INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT,insulin_en
14981,HUMALOG MIX 50/50 KWIKPEN-INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT,insulin_en
14982,HUMALOG MIX 50/50 PEN-INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT,insulin_en
14983,HUMALOG MIX 75/25-INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT,insulin_en
14984,HUMALOG MIX 75/25 KWIKPEN-INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT,insulin_en
14985,HUMALOG MIX 75/25 PEN-INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT,insulin_en
14986,HUMALOG PEN-INSULIN LISPRO RECOMBINANT,insulin_en
14987,HUMULIN 50/50-INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,insulin_en
14988,HUMULIN 70/30-INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,insulin_en
14989,HUMULIN 70/30 PEN-INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,insulin_en
14990,HUMULIN BR-INSULIN RECOMBINANT HUMAN,insulin_en
14991,HUMULIN L-INSULIN ZINC SUSP RECOMBINANT HUMAN,insulin_en
14992,HUMULIN N-INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,insulin_en
14993,HUMULIN R-INSULIN HUMAN,insulin_en
14994,HUMULIN R-INSULIN RECOMBINANT HUMAN,insulin_en
14995,HUMULIN R KWIKPEN-INSULIN HUMAN,insulin_en
14996,HUMULIN R PEN-INSULIN RECOMBINANT HUMAN,insulin_en
14997,HUMULIN U-INSULIN ZINC SUSP EXTENDED RECOMBINANT HUMAN,insulin_en
14998,ILETIN I-INSULIN PORK,insulin_en
14999,ILETIN II-INSULIN PURIFIED PORK,insulin_en
15000,INSULATARD NPH HUMAN-INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN,insulin_en
15001,INSULIN-INSULIN PORK,insulin_en
15002,INSULIN INSULATARD NPH NORDISK-INSULIN SUSP ISOPHANE PURIFIED PORK,insulin_en
15003,INSULIN NORDISK MIXTARD (PORK)-INSULIN PURIFIED PORK; INSULIN SUSP ISOPHANE PURIFIED PORK,insulin_en
15004,LANTUS-INSULIN GLARGINE RECOMBINANT,insulin_en
15005,LANTUS SOLOSTAR-INSULIN GLARGINE RECOMBINANT,insulin_en
15006,LENTARD-INSULIN ZINC SUSP PURIFIED BEEF/PORK,insulin_en
15007,LENTE-INSULIN ZINC SUSP PURIFIED PORK,insulin_en
15008,LENTE ILETIN II-INSULIN ZINC SUSP PURIFIED BEEF,insulin_en
15009,LENTE ILETIN II (PORK)-INSULIN ZINC SUSP PURIFIED PORK,insulin_en
15010,LENTE INSULIN-INSULIN ZINC SUSP BEEF,insulin_en
15011,LEVEMIR-INSULIN DETEMIR,insulin_en
15012,LEVEMIR-INSULIN DETEMIR RECOMBINANT,insulin_en
15013,LEVEMIR FLEXPEN-INSULIN DETEMIR RECOMBINANT,insulin_en
15014,LEVEMIR FLEXTOUCH-INSULIN DETEMIR RECOMBINANT,insulin_en
15015,LEVEMIR INNOLET-INSULIN DETEMIR RECOMBINANT,insulin_en
15016,LEVEMIR PENFILL-INSULIN DETEMIR RECOMBINANT,insulin_en
15017,MIXTARD HUMAN 70/30-INSULIN RECOMBINANT PURIFIED HUMAN; INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN,insulin_en
15018,NOVOLIN 70/30-INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,insulin_en
15019,NOVOLIN 70/30-INSULIN RECOMBINANT PURIFIED HUMAN; INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN,insulin_en
15020,NOVOLIN L-INSULIN ZINC SUSP RECOMBINANT HUMAN,insulin_en
15021,NOVOLIN L-INSULIN ZINC SUSP SEMISYNTHETIC PURIFIED HUMAN,insulin_en
15022,NOVOLIN N-INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,insulin_en
15023,NOVOLIN N-INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN,insulin_en
15024,NOVOLIN R-INSULIN RECOMBINANT HUMAN,insulin_en
15025,NOVOLIN R-INSULIN RECOMBINANT PURIFIED HUMAN,insulin_en
15026,NOVOLOG-INSULIN ASPART RECOMBINANT,insulin_en
15027,NOVOLOG FLEXPEN-INSULIN ASPART RECOMBINANT,insulin_en
15028,NOVOLOG FLEXTOUCH-INSULIN ASPART RECOMBINANT,insulin_en
15029,NOVOLOG INNOLET-INSULIN ASPART RECOMBINANT,insulin_en
15030,NOVOLOG MIX 50/50-INSULIN ASPART PROTAMINE RECOMBINANT; INSULIN ASPART RECOMBINANT,insulin_en
15031,NOVOLOG MIX 70/30-INSULIN ASPART PROTAMINE RECOMBINANT; INSULIN ASPART RECOMBINANT,insulin_en
15032,NOVOLOG MIX 70/30 FLEXPEN-INSULIN ASPART PROTAMINE RECOMBINANT; INSULIN ASPART RECOMBINANT,insulin_en
15033,NOVOLOG MIX 70/30 PENFILL-INSULIN ASPART PROTAMINE RECOMBINANT; INSULIN ASPART RECOMBINANT,insulin_en
15034,NOVOLOG PENFILL-INSULIN ASPART RECOMBINANT,insulin_en
15035,NPH ILETIN I (BEEF-PORK)-INSULIN SUSP ISOPHANE BEEF/PORK,insulin_en
15036,NPH ILETIN II-INSULIN SUSP ISOPHANE PURIFIED BEEF,insulin_en
15037,NPH ILETIN II (PORK)-INSULIN SUSP ISOPHANE PURIFIED PORK,insulin_en
15038,NPH INSULIN-INSULIN SUSP ISOPHANE BEEF,insulin_en
15039,NPH PURIFIED PORK ISOPHANEINSULIN-INSULIN SUSP ISOPHANE PURIFIED PORK,insulin_en
15040,PROTAMINE ZINC & ILETIN I (BEEF-PORK)-INSULIN SUSP PROTAMINE ZINC BEEF/PORK,insulin_en
15041,PROTAMINE ZINC AND ILETIN II-INSULIN SUSP PROTAMINE ZINC PURIFIED BEEF,insulin_en
15042,PROTAMINE ZINC AND ILETIN II (PORK)-INSULIN SUSP PROTAMINE ZINC PURIFIED PORK,insulin_en
15043,PROTAMINE ZINC INSULIN-INSULIN SUSP PROTAMINE ZINC PURIFIED BEEF,insulin_en
15044,REGULAR ILETIN II-INSULIN PURIFIED BEEF,insulin_en
15045,REGULAR ILETIN II (PORK)-INSULIN PURIFIED PORK,insulin_en
15046,REGULAR INSULIN-INSULIN PORK,insulin_en
15047,REGULAR PURIFIED PORK INSULIN-INSULIN PURIFIED PORK,insulin_en
15048,RYZODEG 70/30-INSULIN ASPART; INSULIN DEGLUDEC,insulin_en
15049,SEMILENTE-INSULIN ZINC SUSP PROMPT PURIFIED PORK,insulin_en
15050,SEMILENTE INSULIN-INSULIN ZINC SUSP PROMPT BEEF,insulin_en
15051,TOUJEO SOLOSTAR-INSULIN GLARGINE RECOMBINANT,insulin_en
15052,TRESIBA-INSULIN DEGLUDEC,insulin_en
15053,ULTRALENTE-INSULIN ZINC SUSP EXTENDED PURIFIED BEEF,insulin_en
15054,ULTRALENTE INSULIN-INSULIN ZINC SUSP EXTENDED BEEF,insulin_en
15055,VELOSULIN-INSULIN PURIFIED PORK,insulin_en
15056,VELOSULIN BR-INSULIN RECOMBINANT HUMAN,insulin_en
15057,VELOSULIN BR HUMAN-INSULIN RECOMBINANT PURIFIED HUMAN,insulin_en
15058,Abasaglar (previously Abasria) insulin glargine-A10AE04,drugs_en
15059,Abilify aripiprazole-N05AX12,drugs_en
15060,Abilify Maintena aripiprazole-N05AX12,drugs_en
15061,Ablavar (previously Vasovist) gadofosveset trisodium-V08CA,drugs_en
15062,Abraxane paclitaxel-L01CD01,drugs_en
15063,Abseamed epoetin alfa-B03XA01,drugs_en
15064,Accofil filgrastim-L03AA02,drugs_en
15065,Aclasta zoledronic acid-M05BA08,drugs_en
15066,Acomplia rimonabant-A08AX01,drugs_en
15067,Acrescent memantine hydrochloride / donepezil hydrochloride-N06D     ,drugs_en
15068,Actelsar HCT telmisartan / hydrochlorothiazide-C09DA07,drugs_en
15069,Actos pioglitazone hydrochloride-A10BG03,drugs_en
15070,Actraphane insulin human-A10AD01,drugs_en
15071,Actrapid human insulin-A10AB01,drugs_en
15072,Adasuve loxapine-N05AH01,drugs_en
15073,Adcetris brentuximab vedotin-L01XC12 ,drugs_en
15074,Adcirca (previously Tadalafil Lilly) tadalafil-G04BE08,drugs_en
15075,Adempas riociguat-C02KX05,drugs_en
15076,Adenuric febuxostat-M04AA03,drugs_en
15077,Adjupanrix (previously Pandemic influenza vaccine (H5N1) (split virion  inactivated,drugs_en
15078,Adrovance alendronate sodium trihydrate / colecalciferol-M05BB03,drugs_en
15079,Advagraf tacrolimus-L04AD02,drugs_en
15080,Advate octocog alfa-B02BD02,drugs_en
15081,Aerinaze desloratadine / pseudophedrine sulphate-R01BA52,drugs_en
15082,Aerius desloratadine-R06AX27,drugs_en
15083,Afinitor everolimus-L01XE10,drugs_en
15084,Aflunov influenza virus surface antigens (haemagglutinin and neuraminidase) of strain: A/turkey/Turkey/1/05 (H5N1)-like strain (NIBRG-23)-J07BB02,drugs_en
15085,Agenerase amprenavir-J05AE05,drugs_en
15086,Akynzeo netupitant / palonosetron hydrochloride-A04AA,drugs_en
15087,Aldara imiquimod-D06BB10,drugs_en
15088,Aldurazyme laronidase-A16AB05,drugs_en
15089,Alimta pemetrexed-L01BA04,drugs_en
15090,Alisade fluticasone furoate-R01AD12,drugs_en
15091,Allex desloratadine-R06AX27,drugs_en
15092,Alli (previously Orlistat GSK) orlistat-A08AB01,drugs_en
15093,Aloxi palonosetron hydrochloride-A04AA05,drugs_en
15094,Alpheon recombinant human interferon alfa-2a-L03AB04,drugs_en
15095,Altargo retapamulin-D06AX13,drugs_en
15096,Ambirix hepatitis-A virus (inactivated) / hepatitis-B surface antigen-J07BC20,drugs_en
15097,Ameluz 5-aminolevulinic acid hydrochloride-L01XD04,drugs_en
15098,Ammonaps sodium phenylbutyrate-A16AX03,drugs_en
15099,Amyvid florbetapir (18F)-V09AX05,drugs_en
15100,Angiox bivalirudin-B01AE06,drugs_en
15101,Anoro umeclidinium bromide / vilanterol trifenatate-R03AL03,drugs_en
15102,Apidra insulin glulisine-A10AB06,drugs_en
15103,Aprovel irbesartan-C09CA04,drugs_en
15104,Aptivus tipranavir-J05AE09,drugs_en
15105,Aranesp darbepoetin alfa-B03XA02,drugs_en
15106,Arava leflunomide-L04AA13,drugs_en
15107,Arepanrix split influenza virus,drugs_en
15108,Ariclaim duloxetine-N06AX21,drugs_en
15109,Aripiprazole Accord aripiprazole-N05AX12,drugs_en
15110,Aripiprazole Pharmathen aripiprazole-N05AX12,drugs_en
15111,Aripiprazole Sandoz aripiprazole-N05AX12,drugs_en
15112,Aripiprazole Zentiva aripiprazole-N05AX12,drugs_en
15113,Arixtra fondaparinux sodium-B01AX05,drugs_en
15114,Armisarte (previously Pemetrexed Actavis) pemetrexed diacid monohydrate-L01BA04,drugs_en
15115,Arzerra ofatumumab-L01XC10,drugs_en
15116,Atosiban SUN atosiban acetate-G02CX01,drugs_en
15117,Atriance nelarabine-L01BB07,drugs_en
15118,Atripla efavirenz / emtricitabine / tenofovir disoproxil fumarate-J05AR06,drugs_en
15119,ATryn antithrombin alfa-B01AB02,drugs_en
15120,Aubagio teriflunomide-L04AA31,drugs_en
15121,Avaglim rosiglitazone / glimepiride-A10BD04,drugs_en
15122,Avamys fluticasone furoate-R01AD12,drugs_en
15123,Avandamet rosiglitazone / metformin hydrochloride,drugs_en
15124,Avandia rosiglitazone-A10BG02,drugs_en
15125,Avastin bevacizumab-L01XC07,drugs_en
15126,Avonex interferon beta-1a-L03AB07,drugs_en
15127,Axura memantine hydrochloride-N06DX01,drugs_en
15128,Azarga brinzolamide / timolol-S01ED51,drugs_en
15129,Azilect rasagiline-N04BD02,drugs_en
15130,Azomyr desloratadine-R06AX27,drugs_en
15131,Azopt brinzolamide-S01EC04,drugs_en
15132,Balaxur memantine hydrochloride / donepezil hydrochloride-N06DA52   ,drugs_en
15133,Baraclude entecavir-J05AF10,drugs_en
15134,Bemfola follitropin alfa-G03GA05,drugs_en
15135,BeneFIX nonacog alfa-B02BD09,drugs_en
15136,Benepali etanercept-L04AB01,drugs_en
15137,Benlysta belimumab-L04AA26,drugs_en
15138,Beromun tasonermin-L03AX11,drugs_en
15139,Betaferon interferon beta-1b-L03AB08,drugs_en
15140,Betmiga mirabegron-G04BD12,drugs_en
15141,Bexsero recombinant Neisseria meningitidis group-B NHBA fusion protein /recombinant Neisseria meningitidis group-B NadA protein /recombinant Neisseria meningitidis group B fHbp fusion protein /outer membrane vesiclesfrom Neisseria meningitidis group-B strain NZ98 / 254 measured as amount of total protein containing the PorA P1.4-J07AH09 ,drugs_en
15142,Bextra valdecoxib-M01AH03,drugs_en
15143,BindRen colestilan-V03AE ,drugs_en
15144,Binocrit epoetin alfa-B03XA01,drugs_en
15145,Biograstim filgrastim-L03AA02,drugs_en
15146,Biopoin epoetin theta-B03XA01,drugs_en
15147,BiResp Spiromax budesonide / formoterol fumarate dihydrate-R03AK07,drugs_en
15148,Blincyto blinatumomab-L01XC,drugs_en
15149,Bondenza (previously Ibandronic Acid Roche) ibandronic acid-M05BA06,drugs_en
15150,Bondronat ibandronic acid-M05BA06,drugs_en
15151,Bonviva ibandronic acid-M05BA06,drugs_en
15152,Bortezomib Accord bortezomib-L01XX32,drugs_en
15153,Bosulif bosutinib (as monohydrate)-L01XE14   ,drugs_en
15154,Bretaris Genuair aclidinium bromide,drugs_en
15155,Bridion sugammadex-V03AB35,drugs_en
15156,Brilique ticagrelor-B01AC24,drugs_en
15157,Brimica Genuair aclidinium / formoterol fumarate dihydrate-R03AL05,drugs_en
15158,Brinavess vernakalant hydrochloride-C01BG11,drugs_en
15159,Brintellix vortioxetine-N06AX26,drugs_en
15160,Briviact brivaracetam-N03AX23,drugs_en
15161,Bronchitol mannitol-R05CB16,drugs_en
15162,Buccolam midazolam-N05CD08,drugs_en
15163,Budesonide/Formoterol Teva budesonide / formoterol fumarate dihydrate-R03AK07,drugs_en
15164,Budesonide/Formoterol Teva Pharma B.V. budesonide / formoterol-R03AK07,drugs_en
15165,Busilvex busulfan-L01AB01,drugs_en
15166,Busulfan Fresenius Kabi busulfan-L01AB01,drugs_en
15167,Bydureon exenatide-A10BX04,drugs_en
15168,Byetta exenatide-A10BX04,drugs_en
15169,Caelyx doxorubicin hydrochloride-L01DB,drugs_en
15170,Cancidas (previously Caspofungin MSD) caspofungin-J02AX04,drugs_en
15171,Capecitabine Accord capecitabine-L01BC06 ,drugs_en
15172,Capecitabine Medac capecitabine-L01BC06,drugs_en
15173,Capecitabine SUN capecitabine-L01BC06 ,drugs_en
15174,Capecitabine Teva capecitabine-L01BC06,drugs_en
15175,Caprelsa vandetanib-L01XE ,drugs_en
15176,Carbaglu carglumic acid-A16AA05,drugs_en
15177,Caspofungin Accord caspofungin acetate-J02AX04,drugs_en
15178,Cayston aztreonam lysine-J01DF01,drugs_en
15179,CEA-Scan arcitumomab-V09IA01,drugs_en
15180,CellCept mycophenolate mofetil-L04AA06,drugs_en
15181,Celsentri maraviroc-J05AX09,drugs_en
15182,Celvapan whole virion,drugs_en
15183,Ceplene histamine dihydrochloride-L03AX14,drugs_en
15184,Ceprotin human protein C-B01AD12,drugs_en
15185,Cerdelga eliglustat-A16AX10,drugs_en
15186,Cerezyme imiglucerase-A16AB02,drugs_en
15187,Cervarix human papillomavirus1 type 16 L1 protein / human papillomavirus type 18 L1 protein-J07BM02,drugs_en
15188,Cetrotide cetrorelix-H01CC02,drugs_en
15189,Champix varenicline-N07BA03,drugs_en
15190,Cholestagel colesevelam-C10AC04,drugs_en
15191,Cholib fenofibrate / simvastatin-C10BA04,drugs_en
15192,ChondroCelect characterised viable autologous cartilage cells expanded ex vivo expressing specific marker proteins-M09AX02,drugs_en
15193,Cialis tadalafil-G04BE08,drugs_en
15194,Cimzia certolizumab pegol-L04AB05,drugs_en
15195,Cimzia certolizumab pegol-L04AB05,drugs_en
15196,Cinacalcet Mylan cinacalcet hydrochloride-H05BX01,drugs_en
15197,Cinryze C1 inhibitor (human)-B06AC01,drugs_en
15198,Circadin melatonin-N05CH01,drugs_en
15199,Clopidogrel 1A Pharma clopidogrel-B01AC04,drugs_en
15200,Clopidogrel Acino clopidogrel-B01AC04,drugs_en
15201,Clopidogrel Acino Pharma clopidogrel-B01AC04,drugs_en
15202,Clopidogrel Acino Pharma GmbH clopidogrel-B01AC04,drugs_en
15203,Clopidogrel Apotex (previously Clopidogrel Mylan Pharma) clopidogrel besilate-B01AC04,drugs_en
15204,Clopidogrel BGR (previously Zylagren) clopidogrel hydrogen sulphate-B01AC03,drugs_en
15205,Clopidogrel BMS clopidogrel hydrogen sulphate-B01AC04,drugs_en
15206,Clopidogrel DURA clopidogrel hydrochloride-B01AC04,drugs_en
15207,Clopidogrel HCS clopidogrel hydrochloride-B01AC04,drugs_en
15208,Clopidogrel Hexal clopidogrel-B01AC04,drugs_en
15209,Clopidogrel Krka Clopidogrel hydrochloride-B01AC04,drugs_en
15210,Clopidogrel Krka d.d. (previously Zopya) clopidogrel hydrochloride-B01AC03,drugs_en
15211,Clopidogrel Mylan clopidogrel hydrochloride-B01AC04,drugs_en
15212,Clopidogrel Qualimed clopidogrel hydrochloride-B01AC06,drugs_en
15213,Clopidogrel ratiopharm clopidogrel-B01AC04,drugs_en
15214,Clopidogrel ratiopharm clopidogrel hydrogen sulphate-B01AC04,drugs_en
15215,Clopidogrel ratiopharm GmbH clopidogrel-B01AC04,drugs_en
15216,Clopidogrel Sandoz clopidogrel-B01AC04,drugs_en
15217,Clopidogrel TAD clopidogrel hydrochloride-B01AC06,drugs_en
15218,Clopidogrel Teva (hydrogen sulphate) clopidogrel hydrogen sulphate-B01AC04,drugs_en
15219,Clopidogrel Teva Generics B.V. clopidogrel hydrochloride-B01AC04,drugs_en
15220,Clopidogrel Teva Pharma (previously Clopidogrel HCS) clopidogrel hydrochloride-B01AC04,drugs_en
15221,Clopidogrel Teva Pharma B.V. clopidogrel hydrobromide-B01AC04,drugs_en
15222,Clopidogrel Zentiva (previously Clopidogrel Winthrop) clopidogrel-B01AC04,drugs_en
15223,Clopidogrel/Acetylsalicylic acid Teva clopidogrel / acetylsalicylic acid-B01AC30,drugs_en
15224,CoAprovel irbesartan / hydrochlorothiazide-C09DA04,drugs_en
15225,Colobreathe colistimethate sodium-R07AX ,drugs_en
15226,Combivir lamivudine / zidovudine-J05AR01,drugs_en
15227,Cometriq cabozantinib-L01XE,drugs_en
15228,Competact pioglitazone / metformin hydrochloride-A10BD05,drugs_en
15229,Comtan entacapone-N04BX02,drugs_en
15230,Comtess entacapone-N04BX02,drugs_en
15231,Conbriza bazedoxifene-G03XC02,drugs_en
15232,Constella linaclotide-A06AX04,drugs_en
15233,Controloc Control pantoprazole-A02BC02,drugs_en
15234,Copalia amlodipine (as besylate) / valsartan-C09DB01,drugs_en
15235,Copalia HCT amlodipine / valsartan / hydrochlorothiazide-C09DX01,drugs_en
15236,Corbilta (previously Levodopa/Carbidopa/Entacapone Sandoz) levodopa / carbidopa / entacapone-N04BA03,drugs_en
15237,Corlentor ivabradine hydrochloride-C01EB17,drugs_en
15238,Cosentyx secukinumab-L04AC10,drugs_en
15239,Cotellic cobimetinib hemifumarate-L01XE38,drugs_en
